Restaurant ID,Restaurant Name,City,Cuisines,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating text,Votes,Country Name,Avg. Cost For two($)
18436483,Baked and Wrapped,New Delhi,"Bakery, Desserts",No,No,No,No,2,3.1,Average,5,India,3097.84
18245249,M.D. Kitchen,New Delhi,"North Indian, Mughlai, Chinese, South Indian",No,Yes,No,No,2,2.6,Average,30,India,3717.4
301448,Kerala Hotel,New Delhi,"Kerala, Biryani",No,No,No,No,1,3.9,Good,108,India,2478.27
18425152,New Classic Kitchen,New Delhi,"Chinese, Fast Food",No,No,No,No,1,0.0,Not rated,0,India,1858.7
312231,M.P. Canteen,New Delhi,"South Indian, North Indian, Chinese, Mughlai",No,No,No,No,1,3.1,Average,13,India,2168.49
18057802,Mysore Cafe,New Delhi,South Indian,No,No,No,No,1,3.2,Average,12,India,1239.13
307622,Maharashtra Sadan,New Delhi,"North Indian, Maharashtrian",No,No,No,No,1,3.8,Good,266,India,1858.7
18475283,Kashmiri Hills Wazwan,New Delhi,Kashmiri,No,No,No,No,1,0.0,Not rated,1,India,1858.7
18481278,Mirch Masala Restaurant,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,0,India,2478.27
311546,Shree Rathnam,New Delhi,"South Indian, North Indian, Chinese",No,No,No,No,2,0.0,Not rated,3,India,4956.54
1546,Abhishek Restaurant,New Delhi,"North Indian, Chinese",No,No,No,No,1,2.9,Average,36,India,2478.27
4673,AL Maroosh,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,2,2.8,Average,20,India,3097.84
18440187,Ambarsari Kababs & Curries,New Delhi,"North Indian, Chinese",No,No,No,No,1,3.0,Average,4,India,2478.27
18107859,Bala's Kitchen,New Delhi,South Indian,No,No,No,No,1,2.9,Average,4,India,1858.7
303582,Cafe Meadows,New Delhi,"Fast Food, Desserts",No,No,No,No,1,3.1,Average,26,India,1239.13
306595,Dee The Baker,New Delhi,Bakery,No,Yes,No,No,1,3.4,Average,11,India,1858.7
305348,Dilli Darbaar,New Delhi,Street Food,No,No,No,No,1,3.1,Average,18,India,619.57
303586,Finger Licious,New Delhi,"Bakery, Fast Food",No,Yes,No,No,1,3.2,Average,137,India,1239.13
18289231,Garden Hut,New Delhi,Chinese,No,No,No,No,1,2.7,Average,8,India,2788.05
9803,Hari Mirch Masala,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,2.8,Average,101,India,2168.49
3700,Kamal's,New Delhi,"North Indian, South Indian, Chinese, Fast Food",No,Yes,No,No,2,2.8,Average,103,India,3407.62
3093,Kocktails & Kurries,New Delhi,"North Indian, Chinese",Yes,Yes,No,No,2,3.1,Average,94,India,5885.89
308849,Madras Cafe,New Delhi,South Indian,No,No,No,No,1,3.2,Average,22,India,929.35
301149,Mahalaxmi Dairy & Sweets,New Delhi,"Mithai, Street Food",No,No,No,No,1,2.6,Average,16,India,619.57
305159,Meet n Eat,New Delhi,"North Indian, Fast Food, Chinese",No,No,No,No,1,2.7,Average,56,India,2788.05
6256,Punjabi Mirchi,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,2,3.3,Average,49,India,4027.19
18258483,The Garam Masala,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,3.4,Average,60,India,2478.27
9806,Unique Pastry Shop,New Delhi,Bakery,No,Yes,No,No,1,3.4,Average,86,India,1239.13
303590,Vaishno Amritsari Dhaba,New Delhi,North Indian,No,Yes,No,No,1,3.2,Average,51,India,2168.49
311263,Zara Restaurant,New Delhi,"North Indian, Mughlai",No,Yes,No,No,1,3.3,Average,24,India,2478.27
303592,Bhatia Sweets,New Delhi,"Mithai, South Indian, Street Food",No,No,No,No,1,3.5,Good,97,India,929.35
18228856,De Cafepedia,New Delhi,"Fast Food, Chinese",No,Yes,No,No,1,3.5,Good,60,India,1548.92
18308458,Icy Curls,New Delhi,"Desserts, Ice Cream",No,Yes,No,No,1,3.7,Good,25,India,1858.7
18378062,Chakhna,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,0.0,Not rated,3,India,2478.27
18464687,Choco-House Chocolatiers,New Delhi,Desserts,No,No,No,No,2,0.0,Not rated,0,India,3097.84
18428622,D Brown Affairs,New Delhi,"Bakery, Desserts",No,No,No,No,1,0.0,Not rated,0,India,1858.7
18432941,Daya Sagar,New Delhi,"North Indian, Chinese, Mughlai",No,No,No,No,1,0.0,Not rated,0,India,2478.27
18264980,Food Code 99,New Delhi,"Chinese, South Indian, Fast Food",No,No,No,No,1,0.0,Not rated,1,India,1858.7
18378025,Foodie Singh,New Delhi,North Indian,No,No,No,No,2,0.0,Not rated,3,India,3097.84
18493572,Gluten Free by Deepika,New Delhi,"Bakery, Healthy Food",No,No,No,No,1,0.0,Not rated,0,India,2168.49
18441696,Jain Restaurant,New Delhi,North Indian,Yes,No,No,No,2,0.0,Not rated,0,India,3097.84
18421488,Kesariya Sweets,New Delhi,Mithai,No,No,No,No,1,0.0,Not rated,2,India,1548.92
308853,KG Confectionery and Pastry Shop,New Delhi,"Bakery, Desserts",No,No,No,No,1,0.0,Not rated,2,India,619.57
312864,Krishna Da Dhaba,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,3,India,1239.13
18492957,Little Cup Cake,New Delhi,"Bakery, Desserts",No,No,No,No,1,0.0,Not rated,0,India,2168.49
18439029,New Kovilakam Restaurant,New Delhi,"Kerala, South Indian",No,No,No,No,1,0.0,Not rated,1,India,2478.27
18441698,Nice Food Corner,New Delhi,Street Food,No,No,No,No,1,0.0,Not rated,0,India,929.35
18440175,Radhey Radhey Foods,New Delhi,North Indian,No,No,No,No,2,0.0,Not rated,2,India,3097.84
18258502,Schezwan Bakery,New Delhi,"Bakery, Fast Food",No,No,No,No,1,0.0,Not rated,0,India,1239.13
18440143,Shama Muradabadi Chicken Corner,New Delhi,Biryani,No,No,No,No,1,0.0,Not rated,1,India,1858.7
18460414,Starve Stalkers,New Delhi,"Italian, Fast Food",No,No,No,No,1,0.0,Not rated,1,India,1858.7
18377928,Tava & Tandoor,New Delhi,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,1,India,2478.27
8376,Domino's Pizza,New Delhi,"Pizza, Fast Food",No,No,No,No,2,2.4,Poor,113,India,4336.97
8619,Mangal Sweets,New Delhi,"North Indian, Chinese, South Indian, Street Food, Mithai",No,Yes,No,No,1,2.4,Poor,166,India,2478.27
18228125,Sweet Tickles,New Delhi,"Bakery, Desserts",No,No,No,No,2,4.1,Very Good,71,India,3097.84
302636,Nutmeg The Gourmet Shop - ITC Maurya,New Delhi,"Bakery, Desserts",No,No,No,No,3,3.4,Average,25,India,6195.67
311078,Ashish Lal Dhaba,New Delhi,North Indian,No,No,No,No,1,3.2,Average,26,India,2478.27
18144464,Lal Dhaba,New Delhi,North Indian,No,No,No,No,1,3.1,Average,10,India,1239.13
311117,McDonald's,New Delhi,"Fast Food, Burger",No,No,No,No,2,3.2,Average,25,India,3097.84
303261,Udupi Cafe,New Delhi,"South Indian, Chinese",No,No,No,No,1,3.5,Good,117,India,1858.7
18037812,"34, Chowringhee Lane",New Delhi,Fast Food,No,No,No,No,1,2.7,Average,11,India,2168.49
18037793,Amritsar Express,New Delhi,Fast Food,No,No,No,No,1,3.1,Average,6,India,619.57
301818,Anand Chicken & Fast Food,New Delhi,"Chinese, Fast Food",No,No,No,No,1,2.8,Average,9,India,2478.27
18427235,Baba Chicken Ludhiana Wale,New Delhi,North Indian,No,Yes,No,No,1,3.1,Average,7,India,1858.7
307002,Bombay Vada Pav,New Delhi,Street Food,No,No,No,No,1,2.8,Average,41,India,929.35
18037806,Cafe Coffee Day,New Delhi,Cafe,No,No,No,No,1,3.1,Average,5,India,2788.05
309087,Chin Pokli,New Delhi,Chinese,No,No,No,No,1,3.1,Average,13,India,2478.27
18367977,Curries,New Delhi,"Chinese, Mughlai, North Indian",No,Yes,No,No,2,2.7,Average,6,India,3717.4
1106,Deepak Vaishno Dhaba,New Delhi,North Indian,No,No,No,No,1,3.4,Average,59,India,2168.49
301857,Delhi Dhaba,New Delhi,North Indian,No,No,No,No,1,3.1,Average,15,India,1858.7
302836,Dewan Sweets,New Delhi,"Desserts, Street Food",No,Yes,No,No,1,3.3,Average,18,India,619.57
18279090,Flirty Momo's,New Delhi,Chinese,No,Yes,No,No,1,3.1,Average,37,India,2168.49
300502,Frontier,New Delhi,Bakery,No,No,No,No,1,3.2,Average,14,India,1239.13
18203169,Giani,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,3.0,Average,6,India,2478.27
306891,Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,3.3,Average,60,India,2168.49
6959,Khalsa Veg Corner,New Delhi,"North Indian, Fast Food",No,No,No,No,1,3.4,Average,22,India,1858.7
18282019,Kings Kulfi,New Delhi,Ice Cream,No,No,No,No,1,3.3,Average,10,India,929.35
2399,Kohli Dhaba,New Delhi,North Indian,No,Yes,No,No,2,3.4,Average,74,India,3717.4
5420,Laxmi Ice Cream,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,3.4,Average,25,India,1239.13
18292455,Moti Mahal Delux,New Delhi,"North Indian, Chinese",Yes,Yes,No,No,2,2.7,Average,12,India,4956.54
4000,Mukesh Chic-Inn Hot & Spice,New Delhi,Mughlai,No,Yes,No,No,1,3.0,Average,9,India,2478.27
18241858,Muradabadi Biryani,New Delhi,Hyderabadi,No,No,No,No,1,2.6,Average,18,India,1858.7
310732,Muradabadi Shahi Biryani & Chicken Corner,New Delhi,"North Indian, Biryani",No,No,No,No,1,3.3,Average,68,India,2788.05
300522,Nagi Fish Corner,New Delhi,North Indian,No,No,No,No,1,3.1,Average,7,India,1548.92
18408034,Nirula's Ice Cream,New Delhi,"Desserts, Ice Cream",No,No,No,No,1,3.0,Average,4,India,1548.92
301803,Papa Veg Chinese Food,New Delhi,"Chinese, Fast Food",No,Yes,No,No,1,2.9,Average,33,India,2478.27
18282017,Pindi's Kitchen,New Delhi,Mughlai,No,No,No,No,1,3.3,Average,11,India,2788.05
18455615,Rewari Sweets,New Delhi,Mithai,No,No,No,No,1,3.2,Average,5,India,2478.27
5400,Roti Aur Boti,New Delhi,Fast Food,No,No,No,No,1,3.2,Average,38,India,619.57
300561,Sahni Chicken Corner,New Delhi,"North Indian, Mughlai",No,Yes,No,No,2,3.2,Average,23,India,3097.84
301823,Sarpal Restaurant,New Delhi,"North Indian, Mughlai",No,No,No,No,2,3.1,Average,14,India,3407.62
18282009,SGF - Spice Grill Flame,New Delhi,"North Indian, Chinese",No,No,No,No,2,2.9,Average,8,India,3097.84
6978,Shanta Fresh Fish Corner,New Delhi,North Indian,No,No,No,No,1,3.1,Average,9,India,2478.27
18281946,Shree Meenakshi Dosai,New Delhi,South Indian,No,No,No,No,1,2.9,Average,8,India,1548.92
6052,Singz,New Delhi,"North Indian, Chinese",No,Yes,No,No,2,2.9,Average,57,India,3717.4
5965,Sona Bakers,New Delhi,Bakery,No,No,No,No,1,3.4,Average,17,India,1239.13
18381639,Tak - a - Tak,New Delhi,North Indian,No,No,No,No,1,3.3,Average,14,India,1858.7
18289278,The Great Indian Food Truck,New Delhi,"Chinese, Mexican, Italian",No,No,No,No,1,3.0,Average,6,India,1548.92
308716,Tihar Food Court,New Delhi,Fast Food,No,No,No,No,1,2.9,Average,14,India,1858.7
306985,Uncle Da Dhabha,New Delhi,North Indian,No,No,No,No,1,3.0,Average,6,India,1239.13
307861,Variety Chicken Corner,New Delhi,North Indian,No,No,No,No,1,2.9,Average,16,India,2788.05
18429381,Wah Ji Wah,New Delhi,"Mughlai, Chinese",No,Yes,No,No,1,2.5,Average,9,India,2788.05
18366009,9 Scoops,New Delhi,Ice Cream,No,No,No,No,1,3.6,Good,33,India,1858.7
18415357,Kati Roll Cottage,New Delhi,Fast Food,No,Yes,No,No,1,3.5,Good,14,India,1239.13
300501,Pul Bangash Wale,New Delhi,"North Indian, Mughlai",No,No,No,No,1,3.7,Good,89,India,1858.7
307006,Sunny Chicken Soup,New Delhi,North Indian,No,No,No,No,1,3.6,Good,75,India,1239.13
18424895,Yo Momos,New Delhi,"Chinese, North Indian",No,Yes,No,No,1,3.7,Good,29,India,1858.7
18282015,Bikaner Sweets,New Delhi,"Chinese, Mithai",No,No,No,No,1,0.0,Not rated,1,India,1239.13
306974,Bittoo Murge Wala,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,1,India,1858.7
18431980,Jalebi Wala,New Delhi,Desserts,No,No,No,No,1,0.0,Not rated,2,India,619.57
18429401,Just Parkash,New Delhi,Chinese,No,No,No,No,1,0.0,Not rated,2,India,2168.49
301822,Kwality Sweet Corner,New Delhi,"Chinese, Mithai",No,No,No,No,1,0.0,Not rated,3,India,1239.13
18367979,Mohan Chaat Corner,New Delhi,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,1,India,1239.13
18366025,Mr. Momo,New Delhi,"Fast Food, Chinese",No,No,No,No,1,0.0,Not rated,1,India,2168.49
18456774,Pishori Chicken Corner,New Delhi,"Mughlai, Fast Food",No,No,No,No,1,0.0,Not rated,1,India,2168.49
18458301,Punjab Patiyala Sahi,New Delhi,"Mughlai, North Indian",No,No,No,No,1,0.0,Not rated,1,India,2168.49
18037794,Shama Chicken Corner,New Delhi,"Biryani, Mughlai",No,No,No,No,1,0.0,Not rated,3,India,1858.7
18454474,Wah G Wah,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,0.0,Not rated,2,India,2788.05
18245258,Grillz,New Delhi,Fast Food,No,Yes,No,No,2,2.2,Poor,19,India,3097.84
18349901,Anmol Chicken Corner,New Delhi,North Indian,No,No,No,No,1,3.1,Average,7,India,2478.27
18349910,Babu Bhai Kabab Wale,New Delhi,Mughlai,No,No,No,No,1,3.4,Average,12,India,1239.13
304091,Chicken Mughlai,New Delhi,"North Indian, Mughlai",No,No,No,No,1,3.0,Average,6,India,2168.49
18420675,Cool Point Shahi Tukda,New Delhi,"Desserts, Beverages",No,No,No,No,1,3.1,Average,5,India,619.57
308014,Jawahar Hotel,New Delhi,"North Indian, Mughlai",No,No,No,No,2,3.4,Average,40,India,3097.84
18291241,Lalu Kababe,New Delhi,Mughlai,No,No,No,No,1,3.2,Average,13,India,1239.13
18336178,Phelwan Biryani Wala,New Delhi,Mughlai,No,No,No,No,1,3.0,Average,5,India,929.35
18454466,Qureshi Kabab Corner,New Delhi,Mughlai,No,No,No,No,1,3.0,Average,5,India,1858.7
993,Al Jawahar,New Delhi,"Mughlai, North Indian",No,No,No,No,2,3.8,Good,1585,India,3717.4
305598,Aslam Chicken,New Delhi,Mughlai,No,No,No,No,1,3.9,Good,635,India,2478.27
18336494,Dil Pasand Biryani Point,New Delhi,Biryani,No,No,No,No,1,3.5,Good,12,India,1239.13
18340727,Haji Mohd. Hussain,New Delhi,Mughlai,No,No,No,No,1,3.6,Good,22,India,1858.7
308001,Kallan Sweets,New Delhi,Mithai,No,No,No,No,1,3.8,Good,75,India,619.57
18396855,The Walled City - Caf & Lounge,New Delhi,"Continental, North Indian, Mughlai, Chinese",No,No,No,No,2,3.8,Good,40,India,4336.97
18261688,Al-Nawab,New Delhi,Mughlai,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18208922,Ameer Sweets House,New Delhi,"Mithai, Street Food",No,No,No,No,1,0.0,Not rated,3,India,619.57
18308432,Anwar Food Corner,New Delhi,Mughlai,No,No,No,No,2,0.0,Not rated,3,India,3717.4
18408050,Fish Point,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,2,India,1239.13
18349897,Golden Bakery,New Delhi,Bakery,No,No,No,No,1,0.0,Not rated,1,India,619.57
18336488,Hotel Maidah,New Delhi,"North Indian, Mughlai",No,No,No,No,1,0.0,Not rated,2,India,2478.27
18454468,Lahori Food,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,0,India,2478.27
18451575,Majlis Foods,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,0,India,2478.27
18079620,Cool Point,New Delhi,"Desserts, Beverages",No,No,No,No,1,4.2,Very Good,69,India,619.57
304617,Haji Shabrati Nihari Wale,New Delhi,Mughlai,No,No,No,No,1,4.0,Very Good,115,India,1239.13
463,Karim's,New Delhi,"Mughlai, North Indian",No,No,No,No,2,4.0,Very Good,4689,India,4956.54
18291442,Qureshi Kabab Corner,New Delhi,Mughlai,No,No,No,No,1,4.3,Very Good,76,India,1239.13
300430,Bake Bikaner,New Delhi,"North Indian, South Indian, Chinese, Street Food",No,Yes,No,No,2,3.3,Average,86,India,3097.84
533,Barista,New Delhi,Cafe,No,Yes,No,No,2,3.3,Average,74,India,4027.19
18365984,Behrouz Biryani,New Delhi,Biryani,No,Yes,No,No,2,3.4,Average,49,India,3717.4
18057812,Brunchilli,New Delhi,"North Indian, Chinese",No,Yes,No,No,2,3.2,Average,84,India,4956.54
7012,Cafe Coffee Day,New Delhi,Cafe,No,No,No,No,1,3.4,Average,50,India,2788.05
313194,Chawla Dillivala,New Delhi,"North Indian, Chinese",No,No,No,No,2,2.7,Average,91,India,3717.4
18466975,Dhaba Ambarsariya,New Delhi,"North Indian, Chinese",Yes,Yes,No,No,2,3.3,Average,23,India,4336.97
8365,Domino's Pizza,New Delhi,"Pizza, Fast Food",No,No,No,No,2,3.4,Average,88,India,4336.97
307699,GPW - The Food Hub,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,3.0,Average,70,India,2478.27
305723,Green Bhojanalya,New Delhi,North Indian,No,Yes,No,No,1,3.2,Average,96,India,2478.27
18175283,Hira Sweets,New Delhi,"North Indian, South Indian, Street Food, Fast Food, Mithai",No,No,No,No,2,2.5,Average,85,India,3717.4
4018,Hot Curries,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,2,3.4,Average,60,India,4336.97
4019,Meenu Caterers,New Delhi,"North Indian, Chinese",No,Yes,No,No,2,2.7,Average,82,India,3717.4
482,Moti Mahal Delux,New Delhi,"North Indian, Mughlai, Chinese",Yes,Yes,No,No,3,2.6,Average,105,India,6195.67
355,New Kadimi,New Delhi,"North Indian, South Indian, Chinese, Fast Food",No,Yes,No,No,2,2.5,Average,162,India,3717.4
1104,Polka Pastry & Snack Bar,New Delhi,"Bakery, Fast Food",No,No,No,No,1,3.2,Average,62,India,2168.49
300994,Pudding & Pie,New Delhi,"Bakery, Fast Food",No,No,No,No,1,3.4,Average,66,India,2788.05
310691,Singz,New Delhi,"North Indian, Chinese",No,No,No,No,2,2.5,Average,46,India,4336.97
303247,Slice of Italy,New Delhi,"Italian, Pizza, Bakery",No,Yes,No,No,2,3.4,Average,198,India,4336.97
311616,Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,2,3.1,Average,69,India,3097.84
7025,Suruchee,New Delhi,"Bengali, North Indian",No,Yes,No,No,2,3.4,Average,52,India,3097.84
301335,The Bubble Tea Cafe,New Delhi,Cafe,No,Yes,No,No,2,3.0,Average,182,India,3717.4
18238968,The Night Delights,New Delhi,"North Indian, Chinese",No,Yes,Yes,No,2,3.4,Average,102,India,4956.54
18175340,Tingling Pepper,New Delhi,"North Indian, Chinese, Continental, Fast Food",No,Yes,No,No,1,3.4,Average,69,India,2478.27
313498,Wah G Wah,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,2.7,Average,37,India,2788.05
18421049,Midnight Hunger Hub,New Delhi,"North Indian, Fast Food, Italian, Asian",No,Yes,Yes,No,2,4.5,Excellent,50,India,4956.54
18345739,BarShala,New Delhi,Finger Food,No,No,No,No,2,3.5,Good,40,India,3717.4
4010,Bon Apptit,New Delhi,Fast Food,No,Yes,No,No,1,3.8,Good,212,India,2168.49
309283,Burger Point,New Delhi,"Burger, Fast Food",No,No,No,No,1,3.6,Good,164,India,1858.7
17977755,Cakes 'n' Crumbs,New Delhi,Bakery,No,Yes,No,No,1,3.6,Good,70,India,2478.27
5388,China Fort,New Delhi,"Chinese, North Indian, Thai",No,Yes,No,No,2,3.5,Good,74,India,4336.97
4723,Giani,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,1,3.5,Good,33,India,2478.27
311889,Hot Cherries,New Delhi,Bakery,No,No,No,No,1,3.6,Good,116,India,2478.27
311922,KFC,New Delhi,"American, Fast Food",No,Yes,No,No,2,3.5,Good,62,India,3097.84
185,McDonald's,New Delhi,"Fast Food, Burger",No,Yes,No,No,2,3.6,Good,179,India,3097.84
18268370,Pasta Xpress,New Delhi,"Italian, Fast Food",No,Yes,No,No,2,3.6,Good,56,India,4336.97
4021,Tandoor Bar-Be-Que,New Delhi,"North Indian, Mughlai",No,Yes,No,No,2,3.5,Good,131,India,3717.4
300527,TBK Kulcha's,New Delhi,"Fast Food, Street Food",No,Yes,No,No,1,3.6,Good,155,India,1858.7
18412874,The Tangy Tomatoes,New Delhi,"Italian, Chinese, Fast Food, North Indian",No,Yes,No,No,1,3.7,Good,32,India,2478.27
18244719,Thela,New Delhi,"North Indian, Fast Food, Chinese",No,Yes,No,No,2,3.5,Good,87,India,3097.84
18322665,Wah Ji Wah,New Delhi,"North Indian, Chinese",Yes,Yes,No,No,1,3.7,Good,61,India,2788.05
7018,Muffins,New Delhi,"Bakery, Fast Food",No,No,No,No,1,1.9,Poor,66,India,1548.92
18446409,Food Scouts,New Delhi,"North Indian, Chinese, Continental",No,Yes,No,No,2,4.3,Very Good,22,India,4336.97
7891,Aggarwal Sweet India,New Delhi,"Mithai, Street Food",No,No,No,No,1,2.8,Average,15,India,929.35
304445,Bhola Dhaba,New Delhi,North Indian,No,Yes,No,No,1,2.8,Average,30,India,1858.7
18337922,Cake Me Up,New Delhi,Bakery,No,No,No,No,1,3.1,Average,7,India,2478.27
18357562,Chawla Snacks,New Delhi,North Indian,No,No,No,No,1,2.9,Average,4,India,1548.92
9602,Chef Joint,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,3.2,Average,45,India,2478.27
310305,China Hut,New Delhi,Chinese,No,Yes,No,No,1,3.0,Average,16,India,2478.27
18025100,Chinese Hut,New Delhi,"Chinese, Fast Food",No,Yes,No,No,1,2.8,Average,5,India,2788.05
18355110,Curries & Kebabs,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,2,2.7,Average,7,India,3097.84
18322676,Giani's,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,3.1,Average,9,India,2478.27
308488,Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,3.1,Average,15,India,2168.49
7874,Kabul Restaurant,New Delhi,"Mughlai, Afghani",No,No,No,No,1,2.8,Average,25,India,2788.05
18313115,Kadimi Dukan,New Delhi,"Street Food, Mithai",No,No,No,No,1,3.2,Average,10,India,1239.13
302514,Kadimi Sweets,New Delhi,"Mithai, Street Food",No,No,No,No,1,3.1,Average,42,India,1239.13
9573,McDonald's,New Delhi,"Fast Food, Burger",No,Yes,No,No,2,3.4,Average,62,India,3097.84
7892,Modi Pastry Corner,New Delhi,"Bakery, Fast Food",No,No,No,No,1,2.6,Average,17,India,619.57
9568,New Evergreen Hotel,New Delhi,"North Indian, Mughlai",No,No,No,No,1,2.9,Average,7,India,2788.05
3681,Nikku Hotel,New Delhi,"North Indian, Chinese, Fast Food",No,Yes,No,No,2,2.6,Average,9,India,3097.84
3337,Om Hotel,New Delhi,"North Indian, Mughlai, South Indian",No,No,No,No,2,3.3,Average,140,India,3717.4
310101,Pakeeza Burger,New Delhi,"North Indian, Afghani",No,No,No,No,2,2.6,Average,15,India,3717.4
7889,Paljees Fresh Baked,New Delhi,"Bakery, Desserts, Fast Food",No,No,No,No,1,3.1,Average,16,India,1239.13
7879,Pinka's Rasoi,New Delhi,North Indian,No,Yes,No,No,2,3.1,Average,21,India,3097.84
310469,Republic of Chicken,New Delhi,"Raw Meats, Fast Food",No,No,No,No,1,2.8,Average,5,India,2478.27
18449787,Sandwich & Sons,New Delhi,Fast Food,No,Yes,No,No,2,3.2,Average,24,India,3097.84
303608,Simple Restaurant,New Delhi,"North Indian, Chinese",No,No,No,No,2,3.0,Average,15,India,3097.84
307785,Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,2,3.3,Average,78,India,3097.84
310100,Tempting Bar-B-Que,New Delhi,"North Indian, Chinese",No,Yes,No,No,2,3.3,Average,29,India,4027.19
310468,The Biryani Hut,New Delhi,Biryani,No,No,No,No,1,2.9,Average,5,India,2478.27
3339,Beliram Degchiwala,New Delhi,"North Indian, Mughlai",No,Yes,No,No,2,3.5,Good,107,India,5576.1
18369763,Instapizza,New Delhi,"Pizza, Fast Food",No,Yes,No,No,2,3.9,Good,55,India,5576.1
312949,Janta Bakery,New Delhi,"Bakery, Fast Food",No,No,No,No,1,3.6,Good,32,India,929.35
3684,Pal Refreshment Corner,New Delhi,"North Indian, Chinese",No,Yes,No,No,2,3.5,Good,32,India,3097.84
18463963,Transform Nutrition,New Delhi,"Healthy Food, Continental",No,No,No,No,1,3.5,Good,19,India,2478.27
18357554,Bhashi Caterers,New Delhi,North Indian,No,Yes,No,No,2,0.0,Not rated,3,India,3717.4
310102,Birbal Ji Dhaba,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,1,India,2168.49
18243438,Chaap Express,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,2,India,1858.7
18419915,Daawat-e-Mehak,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,1,0.0,Not rated,0,India,2168.49
18479001,Delhi Biryani Hut,New Delhi,Mughlai,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18419906,K. B. Eating Point,New Delhi,"Chinese, South Indian",No,Yes,No,No,1,0.0,Not rated,0,India,1548.92
18419911,Kashmiri Wazwan,New Delhi,Kashmiri,No,No,No,No,1,0.0,Not rated,1,India,1548.92
18419919,Maan Singh Halwai,New Delhi,Mithai,No,No,No,No,1,0.0,Not rated,0,India,619.57
18294233,Mughlai Darbar Muradabadi,New Delhi,Mughlai,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18419901,P.S. Chinese & Thai Food,New Delhi,Chinese,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18481273,Pak Afghan Restaurant,New Delhi,Afghani,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18313119,Pakeeza Restaurants,New Delhi,Mughlai,No,No,No,No,2,0.0,Not rated,0,India,3097.84
18486830,Radhe Shyam Chole Bhature,New Delhi,Street Food,No,No,No,No,1,0.0,Not rated,0,India,619.57
18453186,Sanjha Chulha,New Delhi,"North Indian, Mughlai",Yes,No,No,No,2,0.0,Not rated,1,India,4336.97
18354663,Sardar A Pure Meat Shop,New Delhi,"Raw Meats, Fast Food",No,No,No,No,1,0.0,Not rated,3,India,1858.7
18419897,Shahi Muradabadi & Hyderabadi,New Delhi,Mughlai,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18481322,Shankar Chinese Foods,New Delhi,"Chinese, Fast Food",No,No,No,No,1,0.0,Not rated,0,India,1239.13
18357557,Shri Ram Sweets,New Delhi,"South Indian, Street Food, Chinese",No,No,No,No,1,0.0,Not rated,2,India,1858.7
18025096,Subhash Punjabi Family Dhaba,New Delhi,North Indian,No,Yes,No,No,1,0.0,Not rated,1,India,2168.49
18286922,Tandoori Nature,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,0,India,2478.27
18458302,Tinker Koch,New Delhi,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18447302,Wakhra Swag,New Delhi,"South Indian, Chinese, Fast Food",No,No,No,No,1,0.0,Not rated,0,India,1239.13
300744,Chawla's_,New Delhi,"North Indian, Mughlai",Yes,Yes,No,No,2,2.3,Poor,126,India,4956.54
3338,Novelty Dairy & Stores,New Delhi,Fast Food,No,No,No,No,1,4.1,Very Good,352,India,1239.13
